ParkID,ParkKey,DisplayName,Amenity,StreetAddr,City,State,ZipCode,Url,Telephone,Latitude,Longitude,NameSearch
4393,51,Flaget Field,Walking,4425 Greenwood Ave,Louisville,KY,40211,http://www.louisvilleky.gov/MetroParks/parks/flagetfield/,502-456-8100,38.2453375,-85.8262448,FLAGETFIELD
4394,52,Floyd's Fork,Picnic Shelter,4002 S Pope Lick Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/floydsfork/,502-456-8100,38.178529,-85.487737,FLOYDSFORK
4395,52,Floyd's Fork,Playground,4002 S Pope Lick Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/floydsfork/,502-456-8100,38.178529,-85.487737,FLOYDSFORK
4396,52,Floyd's Fork,Soccer,4002 S Pope Lick Rd,Louisville,KY,40299,http://www.louisvilleky.gov/MetroParks/parks/floydsfork/,502-456-8100,38.178529,-85.487737,FLOYDSFORK
4398,54,G.G. Moore,Basketball,626 M St,Louisville,KY,40222,http://www.louisvilleky.gov/MetroParks/parks/moore/,502-456-8100,38.2092268,-85.7692789,GGMOORE
4399,54,G.G. Moore,Picnic Shelter,626 M St,Louisville,KY,40222,http://www.louisvilleky.gov/MetroParks/parks/moore/,502-456-8100,38.2092268,-85.7692789,GGMOORE
4400,54,G.G. Moore,Playground,626 M St,Louisville,KY,40222,http://www.louisvilleky.gov/MetroParks/parks/moore/,502-456-8100,38.2092268,-85.7692789,GGMOORE
4401,54,G.G. Moore,Sprayground,626 M St,Louisville,KY,40222,http://www.louisvilleky.gov/MetroParks/parks/moore/,502-456-8100,38.2092268,-85.7692789,GGMOORE
4402,55,George Rogers Clark,Ballfield,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4403,55,George Rogers Clark,Basketball,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4404,55,George Rogers Clark,Football,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4405,55,George Rogers Clark,Grill,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4406,55,George Rogers Clark,Horseshoe Pit,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4407,55,George Rogers Clark,Lodge,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4408,55,George Rogers Clark,Multi-purpose Field,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4409,55,George Rogers Clark,Picnic Table,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4410,55,George Rogers Clark,Playground,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4411,55,George Rogers Clark,Restrooms,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4412,55,George Rogers Clark,Soccer,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4413,55,George Rogers Clark,Sprayground,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4414,55,George Rogers Clark,Tennis,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4415,55,George Rogers Clark,Volleyball,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4416,55,George Rogers Clark,Sledding,1024 Thruston Ave,Louisville,KY,40217,http://www.louisvilleky.gov/MetroParks/parks/clark/,502-456-8100,38.2154333,-85.7285097,GEORGEROGERSCLARK
4417,56,German-Paristown,Playground,1134 E Kentucky St,Louisville,KY,40204,http://www.louisvilleky.gov/MetroParks/parks/germanparistown/,502-456-8100,38.2350848,-85.7307196,GERMANPARISTOWN
4418,57,Ginny Reichard,Basketball,1001 Franklin St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/reichard/,502-456-8100,38.2562283,-85.7331626,GINNYREICHARD
4419,57,Ginny Reichard,Playground,1001 Franklin St,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/reichard/,502-456-8100,38.2562283,-85.7331626,GINNYREICHARD
4420,58,Gnadinger,,1031 Ellison Ave,Louisville,KY,40204,http://www.louisvilleky.gov/MetroParks/parks/gnadinger/,502-456-8100,38.2301305,-85.7332272,GNADINGER
4421,59,Hays Kennedy,Ballfield,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4422,59,Hays Kennedy,Basketball,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4423,59,Hays Kennedy,Grill,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4424,59,Hays Kennedy,Multi-purpose Field,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4425,59,Hays Kennedy,Picnic Table,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4426,59,Hays Kennedy,Playground,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4427,59,Hays Kennedy,Polo,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4428,59,Hays Kennedy,Restrooms,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4429,59,Hays Kennedy,Soccer,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4430,59,Hays Kennedy,Tennis,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4431,59,Hays Kennedy,Walking,6200 Bass Rd,Louisville,KY,40059,http://www.louisvilleky.gov/MetroParks/parks/kennedy/,502-456-8100,38.3524016,-85.6311401,HAYSKENNEDY
4432,60,Highview,Ballfield,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4433,60,Highview,Basketball,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4434,60,Highview,Grill,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4435,60,Highview,Picnic Shelter,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4436,60,Highview,Picnic Table,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4437,60,Highview,Playground,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4438,60,Highview,Tennis,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4439,60,Highview,Walking,7008 Briscoe Ln,Louisville,KY,40228,http://www.louisvilleky.gov/MetroParks/parks/highview/,502-456-8100,38.1392043,-85.6290859,HIGHVIEW
4440,61,Hopewell,,,,,,http://www.louisvilleky.gov/MetroParks/parks/hopewell/,502-456-8100,38.2645912,-85.6965459,HOPEWELL
4441,62,Hounz Lane,Grill,2300 Hounz Ln,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/hounzlane/,502-456-8100,38.2787583,-85.5686452,HOUNZLANE
4442,62,Hounz Lane,Multi-purpose Field,2300 Hounz Ln,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/hounzlane/,502-456-8100,38.2787583,-85.5686452,HOUNZLANE
4443,62,Hounz Lane,Picnic Shelter,2300 Hounz Ln,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/hounzlane/,502-456-8100,38.2787583,-85.5686452,HOUNZLANE
4444,62,Hounz Lane,Picnic Table,2300 Hounz Ln,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/hounzlane/,502-456-8100,38.2787583,-85.5686452,HOUNZLANE
4445,62,Hounz Lane,Playground,2300 Hounz Ln,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/hounzlane/,502-456-8100,38.2787583,-85.5686452,HOUNZLANE
4446,62,Hounz Lane,Tennis,2300 Hounz Ln,Louisville,KY,40223,http://www.louisvilleky.gov/MetroParks/parks/hounzlane/,502-456-8100,38.2787583,-85.5686452,HOUNZLANE
4447,63,Huston Quin,Basketball,4105 S 1st St,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/quin/,502-456-8100,38.1960464,-85.7609859,HUSTONQUIN
4448,63,Huston Quin,Picnic Shelter,4105 S 1st St,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/quin/,502-456-8100,38.1960464,-85.7609859,HUSTONQUIN
4449,63,Huston Quin,Playground,4105 S 1st St,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/quin/,502-456-8100,38.1960464,-85.7609859,HUSTONQUIN
4450,63,Huston Quin,Sprayground,4105 S 1st St,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/quin/,502-456-8100,38.1960464,-85.7609859,HUSTONQUIN
4451,64,Irish Hill,Basketball,1131 Lexington Rd,Louisville,KY,40204,http://www.louisvilleky.gov/MetroParks/parks/irishhill/,502-456-8100,38.2496976,-85.7299327,IRISHHILL
4452,65,Iroquois,Amphitheater,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4453,65,Iroquois,Archery,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4454,65,Iroquois,Basketball,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4455,65,Iroquois,Disc Golf,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4456,65,Iroquois,Fishing,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4457,65,Iroquois,Golf,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4458,65,Iroquois,Grill,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4460,65,Iroquois,Horseshoe Pit,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4461,65,Iroquois,Meeting Facilities,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4462,65,Iroquois,Path,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4463,65,Iroquois,Picnic Shelter,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4464,65,Iroquois,Picnic Table,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4465,65,Iroquois,Playground,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4466,65,Iroquois,Restrooms,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4467,65,Iroquois,Running,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4468,65,Iroquois,Sprayground,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4469,65,Iroquois,Tennis,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4470,65,Iroquois,Hiking Trail,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4471,65,Iroquois,Volleyball,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4472,65,Iroquois,Walking,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4473,65,Iroquois,Wheelchair-Accessible Playground,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4474,65,Iroquois,Biking - Road,5216 New Cut Rd,Louisville,KY,40214,http://www.louisvilleky.gov/MetroParks/parks/iroquois/,502-456-8100,38.1601147,-85.778242,IROQUOIS
4475,66,Ivy Court,Playground,3245 Larkwood Ave,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/ivycourt/,502-456-8100,38.2582481,-85.806535,IVYCOURT
4476,67,Jefferson Memorial Forest,Alpine Tower,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4477,67,Jefferson Memorial Forest,Campground,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4478,67,Jefferson Memorial Forest,Fishing,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4479,67,Jefferson Memorial Forest,Gift Shop,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4480,67,Jefferson Memorial Forest,Grill,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4481,67,Jefferson Memorial Forest,Horseback Riding,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4482,67,Jefferson Memorial Forest,Meeting Facilities,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4483,67,Jefferson Memorial Forest,Nature Center,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4484,67,Jefferson Memorial Forest,Picnic Shelter,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4485,67,Jefferson Memorial Forest,Picnic Table,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4486,67,Jefferson Memorial Forest,Playground,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4487,67,Jefferson Memorial Forest,Restrooms,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4488,67,Jefferson Memorial Forest,Running,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4489,67,Jefferson Memorial Forest,Hiking Trail,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4490,67,Jefferson Memorial Forest,Walking,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4491,67,Jefferson Memorial Forest,Biking - Road,11311 Mitchell Hill Rd,Louisville,KY,40118,http://www.louisvilleky.gov/MetroParks/parks/jeffersonmemorialforest/,502-456-8100,38.0849935,-85.7673815,JEFFERSONMEMORIALFOREST
4492,68,Joe Creason,Cross Country,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4493,68,Joe Creason,Grill,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4494,68,Joe Creason,Picnic Shelter,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4495,68,Joe Creason,Picnic Table,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4496,68,Joe Creason,Playground,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4497,68,Joe Creason,Restrooms,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4498,68,Joe Creason,Running,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4499,68,Joe Creason,Soccer,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4500,68,Joe Creason,Tennis,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4501,68,Joe Creason,Hiking Trail,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4502,68,Joe Creason,Volleyball,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4503,68,Joe Creason,Sledding,1297 Trevilian Way,Louisville,KY,40213,http://www.louisvilleky.gov/MetroParks/parks/creason/,502-456-8100,38.209182,-85.7075251,JOECREASON
4504,69,Kennedy Court,Picnic Table,225 Kennedy Ct,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/kennedycourt/,502-456-8100,38.2525768,-85.6878196,KENNEDYCOURT
4505,69,Kennedy Court,Playground,225 Kennedy Ct,Louisville,KY,40206,http://www.louisvilleky.gov/MetroParks/parks/kennedycourt/,502-456-8100,38.2525768,-85.6878196,KENNEDYCOURT
4506,70,Klondike,Ballfield,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4507,70,Klondike,Grill,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4508,70,Klondike,Picnic Shelter,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4509,70,Klondike,Picnic Table,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4510,70,Klondike,Playground,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4511,70,Klondike,Tennis,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4512,70,Klondike,Walking,3809 Klondike Ln,Louisville,KY,40218,http://www.louisvilleky.gov/MetroParks/parks/klondike/,502-456-8100,38.209716,-85.6354708,KLONDIKE
4513,71,Kulmer Reserve,Picnic Shelter,17200 Kulmer Beach Rd,Louisville,KY,40272,http://www.louisvilleky.gov/MetroParks/parks/kulmer/,502-456-8100,38.0091434,-85.9333993,KULMERRESERVE
4514,71,Kulmer Reserve,Picnic Table,17200 Kulmer Beach Rd,Louisville,KY,40272,http://www.louisvilleky.gov/MetroParks/parks/kulmer/,502-456-8100,38.0091434,-85.9333993,KULMERRESERVE
4515,71,Kulmer Reserve,Fishing w/River Frontage,17200 Kulmer Beach Rd,Louisville,KY,40272,http://www.louisvilleky.gov/MetroParks/parks/kulmer/,502-456-8100,38.0091434,-85.9333993,KULMERRESERVE
4516,71,Kulmer Reserve,Walking,17200 Kulmer Beach Rd,Louisville,KY,40272,http://www.louisvilleky.gov/MetroParks/parks/kulmer/,502-456-8100,38.0091434,-85.9333993,KULMERRESERVE
4517,72,Lake Dreamland,Basketball,4400 Lake Dreamland Rd,Louisville,KY,40216,http://www.louisvilleky.gov/MetroParks/parks/lakedreamland/,502-456-8100,38.2078681,-85.859992,LAKEDREAMLAND
4518,72,Lake Dreamland,Picnic Shelter,4400 Lake Dreamland Rd,Louisville,KY,40216,http://www.louisvilleky.gov/MetroParks/parks/lakedreamland/,502-456-8100,38.2078681,-85.859992,LAKEDREAMLAND
4519,72,Lake Dreamland,Playground,4400 Lake Dreamland Rd,Louisville,KY,40216,http://www.louisvilleky.gov/MetroParks/parks/lakedreamland/,502-456-8100,38.2078681,-85.859992,LAKEDREAMLAND
4520,73,Lampton,Ballfield,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4521,73,Lampton,Basketball,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4522,73,Lampton,Community Center,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4523,73,Lampton,Horseshoe Pit,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4524,73,Lampton,Multi-purpose Field,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4525,73,Lampton,Playground,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4526,73,Lampton,Soccer,501 Lampton St,Louisville,KY,40203,http://www.louisvilleky.gov/MetroParks/parks/lampton/,502-456-8100,38.2423537,-85.7453269,LAMPTON
4527,74,Lannan,Ballfield,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
4528,74,Lannan,Basketball,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
4529,74,Lannan,Grill,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
4530,74,Lannan,Picnic Table,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
4531,74,Lannan,Playground,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
4532,74,Lannan,Restrooms,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
4533,74,Lannan,Fishing w/River Frontage,901 N 26th St,Louisville,KY,40212,http://www.louisvilleky.gov/MetroParks/parks/lannan/,502-456-8100,38.2738057,-85.7845811,LANNAN
